id,global_cohesion_python,local_cohesion_python
224,0.0150130273691,0.0233873991972
225,0.0176958775298,0.0231820274582
226,0.0159365851939,0.0125790735086
227,0.0106579622939,0.00795628183468
228,0.0115269237958,0.0100264145415
229,0.0127609333697,0.00802151526378
230,0.00897881623525,0.0146359032566
231,0.013765612198,0.0270125889846
232,0.0163238151788,0.016171438029
233,0.0195223592659,0.0138453145221
234,0.0114011938227,5.52851744182e-10
235,0.0162453804211,0.00975248132925
236,0.0110610140427,0.0115045284228
237,0.0128545205709,0.0199944073714
238,0.0102307080094,0.0111067453599
239,0.0293414302181,0.025799543589
240,0.0101074835315,0.0133079337733
241,0.0114328620409,0.00580873819131
242,0.0122158451966,0.013283608994
243,0.040290577374,0.06590330399
244,0.0167403869228,0.0345148981046
245,0.00672524411567,0.0186609623015
246,0.0200546309042,0.0212421860038
247,0.0100826117096,0.0126375351244
248,0.0193081788038,0.0175435191163
249,0.00856457790486,0.00546448337593
250,0.0121441531759,0.0240055463213
251,0.0236072326461,0.0671815858455
252,0.0120883342942,0.0169195741061
253,0.0285554380158,0.0635232154313
254,0.00921309353822,0.0119638896095
255,0.0256294765528,0.0022508005685
256,0.029638431171,3.40875158403e-09
257,0.0192811184308,0.0176799245691
258,0.0104717141515,0.0324544802868
259,0.0130380150072,0.00855423035557
260,0.00715009769567,0.00323063876884
261,0.00960589200506,0.0148403335957
262,0.0139919603686,0.0246990262266
263,0.0105983451793,0.00794051865764
264,0.01161025661,0.0290530506031
265,0.0240812563416,0.0340898415013
266,0.0202376780294,0.0366225707037
267,0.0117382792128,0.025670379652
268,0.010745136508,0.0238500383989
269,0.0229460662067,0.0603766120835
270,0.0129812562635,0.0185827041804
271,0.0155245384841,0.0123130415257
272,0.0145312151464,0.0163153197935
273,0.0133320759723,0.0173286420593
274,0.00967846811013,0.00914866129039
275,0.00676386814829,0.0190162752849
276,0.00864812048895,0.00837700076999
277,0.015653284088,0.0242649621602
278,0.0174904785052,0.045372253381
279,0.0122126674017,0.032251036915
280,0.0220005058713,0.0167028061072
281,0.00723575015862,0.00947773263916
282,0.0151970780767,0.0217936920344
283,0.0186572418938,0.0228627127067
284,0.010401777228,0.0330604502931
285,0.00598218360654,0.00309045531954
286,0.0185838242177,0.0106602175705
287,0.00877369798197,0.0124245621852
288,0.015318525929,0.057862397382
289,0.0127383212789,3.31053798264e-09
290,0.0316400059261,0.0190760655055
291,0.00838342423342,0.00116129026811
292,0.0110054027149,0.0183843862498
293,0.0142053820554,0.00213084793124
294,0.0134258578918,0.01213048229
295,0.00939347613923,0.00978416972384
296,0.0135145169822,0.00933229472468
297,0.0135261148403,0.0178308506398
298,0.0165998508915,5.69158498109e-10
299,0.00978761373955,0.0074506323978
300,0.0125276458358,0.0073285375504
301,0.0148852588416,0.0320540323004
302,0.0119300729049,0.0170621644475
303,0.0160254589066,0.0514576757377
304,0.0165213183795,0.00404315699637
305,0.0246332778312,0.0191439055802
306,0.0181136645722,0.0245765438027
307,0.0173103659047,0.0195065697697
308,0.0209738862305,0.0206250155347
309,0.0132079503939,0.00700940981628
310,0.00850412542038,0.00759878371411
311,0.0304779351191,0.0460511528327
312,0.00989606908867,0.00682372014152
313,0.0131917348008,0.0269807617697
314,0.0266101112146,1.1274055763e-09
315,0.00738138643363,0.00455689201008
316,0.0127801751928,0.00550775221724
317,0.0192833350684,0.0344434624272
318,0.00801716068068,0.00691947723134
319,0.0165268353735,0.0169285636821
320,0.0131345413997,0.0237933708264
321,0.0247523576727,0.0199693816562
322,0.0216663842027,0.0384184247978
323,0.0153192096031,0.0299217328003
324,0.00992337933799,0.00830756012289
325,0.00957848428419,0.0116287055563
326,0.0119780197483,0.00636147347372
327,0.00986134895113,0.0279512620185
328,0.0111846461514,0.0161704791235
329,0.0181873270453,0.0200632851124
330,0.0254324468526,0.0359386700587
331,0.00583084522841,0.0116626672615
332,0.0155880622148,0.00567856295684
333,0.0123146243327,0.0206794878434
334,0.0108497420918,0.0144857624175
335,0.0123029753728,0.0153464658129
336,0.0162639206193,0.0176425574587
337,0.011543162493,0.0251017160359
338,0.00866293629289,0.00142865134916
339,0.0293166771009,0.055620361676
340,0.00958306337166,0.045125228649
341,0.0208768850004,0.0337596590679
342,0.0105508676336,0.0138972660345
343,0.0120611607179,0.0070880813497
344,0.0125248190222,0.0225388451986
345,0.00341137056343,-1.0244121403e-09
346,0.0132933754321,0.0319279845811
347,0.0101490957032,0.0242723876595
348,0.0150060897489,0.0102257090674
349,0.014788703046,0.0178182494919
350,0.0124926620131,0.0224105826579
351,0.00544949846854,-4.63667247806e-09
352,0.0119984310931,0.0219367446168
353,0.0189554834778,0.0226732671831
354,0.0222838842296,0.0690196777729
355,0.0109282228567,5.04673734901e-09
356,0.0318546436898,0.0344453188677
357,0.0165415284368,0.0230291659571
358,0.0175026004961,0.0242521903243
359,0.0102309309389,0.00994709680025
360,0.0155354623328,0.0198464085729
361,0.0183586879852,0.0268771525274
362,0.0140166482879,0.0265907603121
363,0.0164713184525,0.092183318028
364,0.014956127948,0.0300280162053
365,0.00536400107721,0.00648224853412
366,0.0112540619072,0.0259835688466
367,0.00510741201426,0.00521476027075
368,0.0122526568325,0.0112903329016
369,0.021115199125,0.0135169010706
370,0.0200669447633,0.0483305680313
371,0.0221366419257,0.0206783662926
372,0.0203965465516,0.035949227872
373,0.00619034511119,0.014659470048
374,0.00758499316226,0.00253090228901
375,0.0178526160451,0.0316142563864
376,0.00892474393433,0.00342172655858
377,0.00911010679933,0.011296948332
378,0.0109389215242,0.0212349336555
379,0.0145635498269,0.00725580506702
380,0.00996675694997,0.0110326834197
381,0.00763724924485,0.0211590027874
382,0.00632278458421,0.0112177023123
383,0.0197539563175,0.0237793097872
384,0.00482662033677,0.00810818835792
385,0.0137360285714,0.0283562629374
386,0.0152910098395,0.0112392879327
387,0.00747608192208,0.00681455439799
388,0.00811137484418,0.00970025183844
389,0.0147642318375,0.0399214942408
390,0.0109563862641,0.0135037048409
391,0.0115883879137,0.0263370978139
392,0.0134463940308,0.0260792385044
393,0.0331570913611,0.0321953065383
394,0.0113831395688,0.0194479316516
395,0.0198515208397,0.0153881532019
396,0.0132537555291,0.0103441610318
397,0.0132483076138,0.0177895265693
398,0.0134339049901,0.00634584136782
399,0.00887688760575,0.0219297153645
400,0.010622925555,0.0145317914615
401,0.00674068523781,0.0143748605697
402,0.0110141468846,0.00800659496498
403,0.0147334625814,0.0123402642725
404,0.0111136654147,0.020479807742
405,0.0160612417717,0.0247312313143
406,0.0230484915262,4.95371013345e-09
407,0.0112434881831,0.0231601905575
408,0.0165089131177,0.00835358342291
409,0.016084844028,0.00456881569461
410,0.0167352036734,0.0323699528139
411,0.0131406455033,0.00546838915848
412,0.0429387203015,0.0235016858316
413,0.0199200368228,0.00938826138038
414,0.0147293594438,0.0118076739779
415,0.0110871025255,0.0264191426213
416,0.0125402446011,0.0104744518349
417,0.0155784087133,0.0235285355325
418,0.00905924348159,0.0257237772057
419,0.00884706526738,0.0210332997291
420,0.00922338909174,0.00488426908851
421,0.0250262339113,0.00368926848591
422,0.0134844578632,0.0120276218129
423,0.0139800402016,0.0179093118068
424,0.0232535046996,0.0403778336031
425,0.0171820910299,0.00467163600677
426,0.0201937427709,0.0319338915481
427,0.0131656877761,0.00626253039014
428,0.00757846779598,0.0176890294878
429,0.0140967196203,0.0215933481541
430,0.0220364544617,0.0396160193448
431,0.0119000458429,0.0207958960146
432,0.0199417598232,0.0457836322944
433,0.00895635888189,0.00758364874276
434,0.017751777397,0.0300760767812
435,0.00532781246896,0.0171135229082
436,0.0125069329521,0.0107711310942
437,0.0116410347303,0.0214122188436
438,0.0168235119533,0.00587767727801
439,0.0102876233786,0.0127777751074
440,0.0183511721512,0.0101033432737
441,0.0181488832791,0.0161192985448
442,0.0153153088797,0.0209251208459
443,0.0154511810772,0.0106900607057
444,0.0164316109453,0.03487486044
445,0.0128276373408,0.00822958084337
446,0.0281210467108,0.0277694602155
447,0.0172696743279,0.0153161719145
448,0.0250344143017,0.0596346323997
449,0.00878279319728,0.00260694512164
450,0.0135701402088,0.0214721842568
451,0.00993684929624,0.00865012403972
452,0.00862146446274,-2.01368605741e-09
453,0.0283673027615,0.0168970804378
454,0.00536182763895,0.00925850003445
455,0.0123758296658,0.0228483304406
456,0.0169979121535,0.029397160006
457,0.012617398233,0.00851643768302
458,0.0118417731637,0.0246596938472
459,0.0193299820628,0.0248084766523
460,0.017717397128,0.0150599323822
461,0.0168669915041,0.0199018566441
462,0.012146054767,0.0223666385055
463,0.020112345107,0.00323648705775
464,0.0117556487121,0.0184691121182
465,0.0118354393227,0.0168684997177
466,0.0156884389995,0.00992377544005
467,0.0129909011499,0.00257071037961
468,0.00378122429578,0.00537987465756
469,0.00923577350397,0.00536982090586
470,0.0185119522695,0.0259132527246
471,0.00914353672939,0.0391185958352
472,0.009001261311,0.0204051299655
473,0.0237467842546,2.50909879293e-10
474,0.0142553314189,0.0039658275409
475,0.0206847544498,0.0732077752124
476,0.0187959217503,0.0274549265087
477,0.00542332114187,0.00392475343091
478,0.0150180046776,0.0126824027662
479,0.0251333362373,0.0343038104286
480,0.00859294246755,0.0073234842316
481,0.040122821631,0.0128802719538
482,0.014737010934,0.0397688275351
483,0.0148326593858,0.0113470259609
484,0.0123397134737,1.24561372328e-09
485,0.0144516704105,0.0138556427912
486,0.0111182880957,0.0146191391266
487,0.0115198574705,0.0183056180752
488,0.0172927058932,0.010347295063
489,0.0129603137607,0.0223996508202
490,0.00751384501164,0.0109035066061
491,0.0172405147878,1.59738962798e-10
492,0.0214219759828,0.0281247876253
493,0.0113679218874,0.00631211925934
494,0.00592970111505,0.0095713492243
495,0.00684908436548,0.011154097305
496,0.024250117273,2.06107477e-09
497,0.0195945336499,0.0310602821118
498,0.00644725542852,0.0273490000315
499,0.0157143886189,0.0174483302272
500,0.0211782032877,0.0517586195077
501,0.0119399960832,0.00907668542398
502,0.0109996954196,0.00915938393601
503,0.0137644006251,0.0174603435684
504,0.0123519069506,0.0192317571982
505,0.0121043986552,0.00142130456267
506,0.00971655175202,0.0174178488782
507,0.022682785167,0.0453631805395
508,0.00821395283321,0.00870393380358
509,0.00571793502434,-5.98337823732e-10
510,0.0150908668464,0.0134537943922
511,0.0110494688502,0.0300874270719
512,0.0064391687262,0.010105643221
513,0.0145708647994,0.021476588781
514,0.0108752548062,0.0179216446407
515,0.00971910329594,0.00565919163943
516,0.0100603351155,0.0105688726877
517,0.0150509344303,0.0124100519666
518,0.0182203665637,0.00832801954887
519,0.0189933771161,0.0245501904474
520,0.010233805316,0.0110768679707
521,0.0226575910029,0.0523296750529
522,0.0257028980084,0.0451909880381
523,0.0057970856566,0.00192022957336
524,0.00949181260898,0.0130752416922
525,0.0076447135166,0.0153227185452
526,0.0152330480231,0.0214152207356
527,0.0126405943372,0.0195521865934
528,0.01520135926,0.0296795105884
529,0.02073991104,0.0279044428914
530,0.044308363822,1.53138842093e-09
531,0.00944859068866,0.0293044447899
532,0.0113807330336,0.0146783459297
533,0.0195788977409,0.0426235955435
534,0.0169627719112,0.0187585015214
535,0.0114286686469,0.00799870428851
536,0.0102984832255,0.00562025855553
537,0.0174335695296,0.0285800782487
538,0.0216139128109,0.00482357104402
539,0.0165643914803,0.00226853142466
540,0.0116404616701,0.0293214827789
541,0.00828666010792,0.00610308833893
542,0.00964491239652,-2.55872512166e-09
543,0.0135508567054,0.0202898980499
544,0.0145153211854,0.00579291491347
545,0.0249395979464,0.0301307331748
546,0.00521924628987,-3.61434695506e-09
547,0.0111333073879,0.0110339053655
548,0.0165891481438,0.0123026973708
549,0.0167662937391,0.0213611034842
550,0.0261922988989,0.0375452714892
551,0.0143568234382,0.0160663010819
552,0.0239643378707,0.00618372316253
553,0.00670635190818,0.00112861496779
554,0.0102747566679,0.0121526557059
555,0.00632843432912,0.00218426057269
556,0.0127927672982,0.0244463998489
557,0.0158166483913,0.0105349903488
558,0.00804463455339,0.0141734271783
559,0.0118064117729,0.00608895927314
560,0.015535462206,0.0198464078754
561,0.012187413109,0.0108045713511
562,0.0197899611951,0.0273249229299
563,0.0188467131941,0.0460020088701
564,0.0243151802722,0.00431480694544
565,0.0203122454152,0.0125283645991
566,0.0178357465618,0.0168692485286
567,0.00745617941625,0.00562056569416
568,0.0143821701198,1.65864911929e-09
569,0.00905146777192,-1.58369146686e-09
570,0.0123273159892,0.0134124096317
571,0.00989616268852,0.0217965603525
572,0.0113613305548,0.00631282014551
573,0.0190954747544,0.0188507612134
574,0.00964058591731,-9.02771931284e-11
575,0.0205633749113,0.0147177023838
576,0.0276624777091,0.0334086112288
577,0.0120748134474,0.0111794965861
578,0.0117165786436,9.98996703542e-10
579,0.00892078170505,0.00699542645837
580,0.0124978370052,0.00808426984157
581,0.0259126413512,0.0354180087372
582,0.011082328157,0.00609090218447
583,0.0308409215804,0.015948009332
584,0.0301577293081,0.0165988133893
585,0.0104674701568,0.0119172032757
586,0.00726030750744,0.00401469701798
587,0.0094954104633,0.0187818843422
588,0.00868003266343,0.00954563007203
589,0.0138739299677,0.0101463731931
590,0.0298096383524,0.0460070948092
591,0.0191346013558,0.0168336941596
592,0.011465150638,0.0280005758909
593,0.0126863165622,0.0111836465998
594,0.016722700679,0.0221261176148
595,0.0157441195114,0.0215102845465
596,0.0193430695819,0.0284579128316
597,0.0146378141189,0.0292428475569
598,0.00747579786683,0.00666247524628
599,0.0111802615436,0.00480599227346
600,0.01322041425,-2.08316310356e-09
601,0.00869764605193,0.0104866532158
602,0.0049227190705,0.00768838858064
603,0.0092543071803,0.00586620169726
604,0.0136939558057,0.0146954011074
605,0.0141799567061,0.0109661132677
606,0.0185602951067,0.0208887280205
607,0.0173760341855,0.0174330348754
608,0.0168892444894,0.00549567972525
609,0.00845982454528,0.0189609428657
610,0.0160070535491,0.00475564489941
611,0.0112308827597,-4.00054108527e-10
612,0.00806920296961,-6.81231722884e-09
613,0.0177814197946,0.0199843378595
614,0.0116645822906,0.0168562904323
615,0.00927056889743,0.00412174486228
616,0.0173663498576,0.00586524977556
617,0.0103142802337,0.0112058116477
618,0.0109078389218,0.00728414039097
619,0.0153273976945,0.0103518306482
620,0.0176681763261,0.0110734588211
621,0.0133734099381,0.0149013078055
622,0.0113661741435,0.0358628790694
623,0.00692359065157,0.0123229037354
624,0.0111181859689,0.011546176468
625,0.013988328466,0.0328074212841
626,0.0234935229556,0.0168622871709
627,0.00828544290462,-5.31243057751e-10
628,0.0168570181947,0.025804051311
629,0.0101173423218,0.0130291324378
630,0.00528537336143,0.00816477262403
631,0.00860536319574,0.0125884495347
632,0.0175205995849,0.00630281213082
633,0.0134643973775,0.00779167744605
634,0.0138929684058,0.0115533297238
635,0.0159087929485,0.0110579744449
636,0.012069099814,0.0175216533353
637,0.00605250827747,0.00377495434146
638,0.0246448217798,0.0250284556832
639,0.00928060435497,-3.84294773781e-10
640,0.00691840634579,0.0132143697278
641,0.0147031230851,0.026127066277
642,0.00955645842693,0.036632683927
643,0.0110664457044,0.00899303584979
644,0.00581507550176,0.0128995715555
645,0.0210392008801,0.0305904659202
646,0.0151255675184,0.0192041293402
647,0.0102724791859,0.0147929934699
648,0.0172487344408,0.038451412394
649,0.0128265093495,0.022626833535
650,0.0205019659647,0.0268161364416
651,0.0189151139466,0.0166724437002
652,0.0156603079083,0.018961002934
653,0.00681256344968,1.00568797734e-09
654,0.0156459074788,0.0425856304018
655,0.0124345468537,0.0226503519704
656,0.0138676978936,0.0407945928323
657,0.0117623005354,0.0185614089051
658,0.00976164199438,0.0031138280045
659,0.0178516378747,0.0119510626515
660,0.0120174402672,0.0209350771248
661,0.0111244394413,0.00543401106407
662,0.0193953239235,0.0332424891419
663,0.0103581221235,0.0247437270366
664,0.0203175068916,0.0112834534717
665,0.0180630616275,0.0091314564406
666,0.00828685383119,0.00449786386788
667,0.00931715608904,0.0254068921999
668,0.0141916708482,0.00802297074701
669,0.0118084528943,0.031494888769
670,0.0228202707672,0.0216268413057
671,0.0124063926034,0.0224813906513
672,0.00830968454408,0.00335267023219
673,0.0124846291359,0.0121283135481
674,0.0151502562872,0.0366904437906
675,0.0142143050208,0.0197476859056
676,0.0228263277792,0.0164111175566
677,0.0152991637236,0.00694391154428
678,0.00697282696241,0.0137649572753
679,0.0102005434796,0.0105516697383
680,0.00826550089366,0.0116329764637
681,0.0129563765649,0.0130069380399
682,0.0142472923928,0.0138499784354
683,0.0186079274683,0.0255442870577
684,0.00760334061082,0.00207770729184
685,0.0165069647909,0.025789038377
686,0.0129870779943,-1.75908254629e-09
687,0.0120030668248,0.00947629231654
688,0.00813180985006,0.0190249694766
689,0.00800226524072,0.00974333842987
690,0.0231095494869,0.0116298776273
691,0.013719891686,0.014691993067
692,0.0180262688527,0.0270475348524
693,0.0171637029341,0.0253622535251
694,0.0058700546745,0.00963491911633
695,0.0136051985779,0.0476717769631
696,0.0125422195514,0.0382164732831
697,0.00675544240986,0.0134437119073
698,0.00750398310785,0.00944068301787
699,0.021837864064,0.0438024593468
700,0.0152092577197,0.0065410742623
701,0.0167641672248,0.00676520364235
702,0.0425965408274,0.0129479613563
703,0.00892296500297,0.00957243764288
704,0.0136709431462,0.0144434215538
705,0.0194746669122,0.0364062231192
706,0.0147567251087,0.00928838182951
707,0.0068809262616,0.0095531740379
708,0.00840271434581,0.00716712985137
709,0.00650631015584,0.0135629515766
710,0.0205823995448,0.0384662568473
711,0.00464110558777,0.0103257522936
712,0.0144922560327,0.0154973090972
713,0.0214925460588,0.0328919754491
714,0.0131028100556,0.0275949814083
715,0.016387179452,0.0239968933741
716,0.0131751068686,0.0106122640631
717,0.0141313637771,0.0206578309754
718,0.0104745773061,0.0109000107756
719,0.0126467192351,0.0120797966285
720,0.020650708806,0.0786494119402
721,0.0121319002217,0.0143467690516
722,0.00842450284262,0.00903748870505
723,0.00558648248208,0.0145757594841
724,0.0211419331811,0.0425589304501
725,0.0141963192618,0.0184288141954
726,0.00982395699169,9.52485209752e-10
727,0.0173854113862,0.0276274115655
728,0.0160596915272,0.0306726399806
729,0.0161671776564,0.0180164418853
730,0.0318718734929,0.0364551102473
731,0.0116577357424,0.0193039264948
732,0.0172000669097,0.0437137548464
733,0.00915469201917,0.00836189248546
734,0.0105875623844,0.0230835986525
735,0.0119220109018,0.0307297449993
736,0.0212916370335,0.0250325040683
737,0.0155165517099,0.0106898731106
738,0.014525832978,0.00494148401131
739,0.0108313284007,0.0103507168649
740,0.0103766895531,0.0130559575614
741,0.00959844885791,0.00657754366921
742,0.0235108132836,0.00655140578947
743,0.0126684065067,0.00934616937265
744,0.0111654990616,0.00861165628978
745,0.00858743477156,0.00978663044993
746,0.0172889149981,0.0116861797625
747,0.0144342987366,0.0226837815631
748,0.011571093593,0.0190934867643
749,0.00746239517779,0.0231566190952
750,0.0209214676789,0.0344963881607
751,0.00831811498591,0.0161454950037
752,0.0182032584546,0.015105382487
753,0.00748755545737,0.0203665667775
754,0.0114105720126,0.00700269658837
755,0.0303232740673,0.0179808583227
756,0.00990686210402,0.00648262067018
757,0.0115139928817,0.0250128292912
758,0.0174621225343,0.0130857949841
759,0.0114675554633,0.0269466570463
760,0.0165978048204,0.0201032791176
761,0.0131477060796,0.0169428941753
762,0.0122723387377,0.0255023062969
763,0.0230966603823,0.0482397354027
764,0.0152647989595,0.0423307976424
765,0.0227676056404,0.0127692642591
766,0.0103913622516,0.0157939015746
767,0.00465845607965,3.96041147352e-09
768,0.00883904568579,0.0105135910065
769,0.0134740137386,0.016869823993
770,0.0121853237336,0.0195919931373
771,0.0111063902948,0.0423673929382
772,0.0222165166979,0.0233028637216
773,0.011191578965,0.0126883833581
774,0.0245458769455,0.0162525408222
775,0.0142849243947,0.00773596116121
